,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
12,12,19-22-48,1.6552734375,8885.2490234375,0.41717168279453054,-0.026307099075978738,0.2336148567332595,0.8074418623352304,-0.43013508812749357,0.35838781197290265,-0.18595596559251187
13,13,19-22-48,1.6943359375,8885.5302734375,0.4171696058453466,-0.02630589215124458,0.23360975301504433,0.8074428956488862,-0.43013900065278415,0.3583809213707224,-0.18595570865407154
14,14,19-22-48,1.591796875,8885.8076171875,0.4171662013578241,-0.02629688046878277,0.23360353379370616,0.807453123157341,-0.4301276920377211,0.35837272831670236,-0.1859532469321313
15,15,19-22-48,1.435546875,8886.095703125,0.4171657816774728,-0.02630446044247527,0.23359455596233725,0.8074522064306191,-0.43013860342170096,0.35836534111637336,-0.18594622465459934
16,16,19-22-48,1.4990234375,8886.3876953125,0.4171626211092121,-0.026297877389836327,0.23358454363009873,0.8074591177405147,-0.43013563793358883,0.35835349776703396,-0.18594589749522986
17,17,19-22-48,1.38671875,8886.65234375,0.4171602682117826,-0.026294743428869078,0.23358168529599585,0.8074613910638134,-0.43013618197425224,0.3583476603117552,-0.18594601702374547
18,18,19-22-48,1.669921875,8886.94921875,0.4171592492926228,-0.02629482598174106,0.23357536515691624,0.8074615062139111,-0.4301430393730143,0.3583379338679986,-0.1859483982531747
19,19,19-22-49,1.767578125,8887.19140625,0.41715651234977186,-0.026288070821727905,0.23356924962496653,0.8074653817716335,-0.43014111880216693,0.3583301893425424,-0.18595093589909067
20,20,19-22-49,1.5625,8887.4814453125,0.41715639264609405,-0.02629003901679895,0.23356512953150216,0.807468187931797,-0.4301415509285906,0.35832623485394643,-0.18594537116659074
21,21,19-22-49,1.630859375,8887.78515625,0.41715415649640997,-0.026285120021076264,0.2335616047541572,0.8074720081203184,-0.430137199009507,0.3583220614992602,-0.18594689127091293
22,22,19-22-49,1.640625,8888.091796875,0.417151927210482,-0.026283242712954635,0.23355612495395173,0.8074766039545107,-0.43013554787524455,0.3583156807904259,-0.18594304886133012
23,23,19-22-49,1.69921875,8888.3671875,0.41715167597007663,-0.026286105217547283,0.23355106111176765,0.8074725181727211,-0.43014893201626336,0.3583079548786887,-0.18594471799899057
24,24,19-22-49,1.552734375,8888.671875,0.4171504763579905,-0.02628036784011373,0.2335488379154344,0.8074790334604212,-0.4301393418732589,0.3583046507261392,-0.1859449767073128
25,25,19-22-49,1.572265625,8888.9697265625,0.417150175668889,-0.02628287782688263,0.2335447232341671,0.8074781725685551,-0.43014478602038203,0.35830117972139747,-0.18594280974289124
26,26,19-22-49,1.5869140625,8889.212890625,0.417147582139855,-0.026277743069208097,0.23354290942306966,0.8074823654472982,-0.4301394987508196,0.3582974060830967,-0.18594410423606875
27,27,19-22-49,1.650390625,8889.5517578125,0.4171469563209289,-0.026276604221711186,0.23353882553037023,0.8074813781144372,-0.43014511229876656,0.3582912722793427,-0.18594722523431406
28,28,19-22-49,1.3330078125,8889.84375,0.41714579763288206,-0.02627496739062355,0.23353498181441157,0.807484588894275,-0.430143929148446,0.35828799819438206,-0.18594232779236378
29,29,19-22-50,1.611328125,8890.08984375,0.41714558389677087,-0.02627571111585991,0.23353241890201437,0.8074852824876931,-0.4301452562909632,0.35828472427965996,-0.1859425540429086
30,30,19-22-50,1.591796875,8890.376953125,0.41714364325182557,-0.026272337664596544,0.233530056691126,0.8074881229479377,-0.4301424277089962,0.35828240874140277,-0.1859412239636108
31,31,19-22-50,1.62109375,8890.6865234375,0.4171443045756725,-0.026272616162559517,0.2335291231436209,0.8074896523760212,-0.43014051325252917,0.3582812250935514,-0.1859412915679763
32,32,19-22-50,1.591796875,8890.9736328125,0.41714213954461027,-0.026273108396473878,0.23352457894541973,0.8074897107373714,-0.4301454531186672,0.35827627320101985,-0.1859391520788478
33,33,19-22-50,1.5576171875,8891.2373046875,0.4171418307581298,-0.02627017522793254,0.2335247167210049,0.807493151435489,-0.43013894845001394,0.3582766425718675,-0.1859385457578085
34,34,19-22-50,1.6015625,8891.5322265625,0.4171427646513917,-0.02627164936533682,0.2335193458346038,0.8074927400019921,-0.4301450243132602,0.35827034678769787,-0.18593840785389792
35,35,19-22-50,1.5869140625,8891.833984375,0.4171399112557653,-0.0262688426300617,0.2335180480714202,0.8074959866658539,-0.43014057602133665,0.3582685871837129,-0.18593798916831936
36,36,19-22-50,1.611328125,8892.1328125,0.41713994937199783,-0.026270169412690766,0.23351707973285618,0.8074940187203752,-0.4301464641956604,0.35826627454354565,-0.18593737008863642
37,37,19-22-50,1.3623046875,8892.4345703125,0.41713984557185796,-0.02626882990878416,0.2335175128449697,0.8074934926791145,-0.4301457649211149,0.35826715328159714,-0.18593957911325482
38,38,19-22-50,1.6162109375,8892.7509765625,0.4171391416317427,-0.026266116765812697,0.23351773531440914,0.8074944512787741,-0.43014521978539494,0.3582646950120684,-0.1859414137777681
39,39,19-22-51,1.630859375,8893.0615234375,0.4172058920864866,-0.0262208881167281,0.23361975211642044,0.8075835463377695,-0.4299055221605782,0.3583727295496375,-0.1859006304870818
40,40,19-22-51,1.337890625,8893.494140625,0.4183437777764442,-0.025743922887871484,0.2358721056214207,0.8073276719520566,-0.42869502773146717,0.36066011433775014,-0.18538307696407938
41,41,19-22-51,1.279296875,8894.0361328125,0.41943228494198653,-0.025132996882501944,0.2379933022576295,0.807187701911036,-0.4274561700829277,0.36280441961269866,-0.18466778184379792
42,42,19-22-51,1.11328125,8894.6513671875,0.4198956055268023,-0.024743152417487133,0.23875514649392765,0.8072920308379645,-0.42697704032218153,0.36354071527131804,-0.18387042264389186
43,43,19-22-51,1.240234375,8895.2265625,0.41989910861519664,-0.024758025309321332,0.23876463770894035,0.8072814316229928,-0.42698814120134393,0.3635544202199632,-0.18386408286742292
44,44,19-22-51,1.220703125,8895.751953125,0.4199049842170903,-0.02477016943487404,0.23877831790055862,0.807269607303134,-0.4269953256557773,0.36357153074023735,-0.18386548079495815
45,45,19-22-51,1.07421875,8896.326171875,0.41990798912696514,-0.02477020896681307,0.23879026069565534,0.8072655393342971,-0.4269895652372261,0.3635856010768854,-0.1838688958779895
46,46,19-22-51,1.259765625,8896.873046875,0.4199145620818848,-0.024780359526259052,0.238813358912708,0.8072530694201959,-0.4269877274399484,0.3636158428498714,-0.18386810858851596
47,47,19-22-51,1.26953125,8897.357421875,0.4199200329368295,-0.024789291654558492,0.23883158973385638,0.8072448221260128,-0.4269838072503348,0.36363940983735377,-0.18386681350883327
48,48,19-22-51,1.2744140625,8897.876953125,0.41992563589150367,-0.024796735027118336,0.23884906352739632,0.8072343438970914,-0.4269845219983261,0.363660756774162,-0.18386893698865261
49,49,19-22-52,1.2646484375,8898.416015625,0.41993036894927704,-0.024802884616111194,0.2388632221663356,0.8072262454867368,-0.4269836588053247,0.3636782784283687,-0.18387183990481618
50,50,19-22-52,1.2939453125,8898.916015625,0.4199353944261865,-0.024810121850909257,0.23887403387352568,0.8072200951124021,-0.4269843768405034,0.3636925329212568,-0.1838689791078747
51,51,19-22-52,1.357421875,8899.453125,0.4199389815198631,-0.02481495982389725,0.23888636460561674,0.8072123651511982,-0.4269856136027237,0.36370715338062687,-0.18387112308101902
52,52,19-22-52,1.484375,8899.896484375,0.41994457088990167,-0.024823793635002128,0.23889680621913625,0.8072041238912079,-0.4269898138543996,0.36372062130734506,-0.18387090817584892
53,53,19-22-52,1.4501953125,8900.3818359375,0.41994594886344166,-0.024824787046594257,0.2389100408224013,0.807199737201408,-0.426983382003735,0.36373692888392245,-0.18387284280372285
54,54,19-22-52,1.357421875,8900.8046875,0.4199498614004885,-0.024832603103986522,0.23892082896282688,0.80719180573983,-0.42698746084266653,0.36374939950395196,-0.1838735200895419
55,55,19-22-52,1.3232421875,8901.33984375,0.41995352702332944,-0.02483598226735066,0.23892973841594733,0.8071868994905671,-0.42698691417879786,0.3637599704272269,-0.1838754152290514
56,56,19-22-52,1.3330078125,8901.869140625,0.4199566464696669,-0.02483915882979683,0.2389383032522978,0.8071818149445134,-0.42698658934740524,0.3637724257340863,-0.1838738491898461
57,57,19-22-52,1.298828125,8902.390625,0.4199582132350988,-0.024840965139771194,0.2389463046541643,0.8071783838364022,-0.42698401017263987,0.3637820826873193,-0.18387579514395314
58,58,19-22-52,1.357421875,8902.849609375,0.4199618163566231,-0.0248433867748004,0.2389541595026797,0.8071729789715222,-0.426985517159643,0.3637904494418664,-0.18387946880779193
59,59,19-22-53,1.357421875,8903.3408203125,0.41996391303186875,-0.024847922769852586,0.23895977690860026,0.8071705695235957,-0.42698423124954676,0.36379878218226985,-0.18387654565464617
60,60,19-22-53,1.3525390625,8903.8232421875,0.41996506731091654,-0.02485088346196032,0.2389626236235713,0.8071664840167089,-0.4269887792379096,0.36380194822723627,-0.1838776548444397
61,61,19-22-53,1.4013671875,8904.279296875,0.41996707791309545,-0.024852179726794394,0.23897070054190653,0.8071642770687698,-0.42698408040113117,0.36381227017416146,-0.18387783166758703
62,62,19-22-53,1.416015625,8904.701171875,0.4199707455627518,-0.024859298458165837,0.23897619530399813,0.8071578829205025,-0.4269898624289715,0.3638196074005111,-0.183877955973842
63,63,19-22-53,1.3671875,8905.189453125,0.4199712772198215,-0.02485860380210463,0.23898214032975354,0.8071556978789844,-0.42698826941433465,0.3638250707746753,-0.18388043680566865
64,64,19-22-53,1.3720703125,8905.6259765625,0.4199735686867032,-0.024860330491497627,0.23898824663349721,0.8071517136937412,-0.4269878092993479,0.36383341101838895,-0.1838824918738177
65,65,19-22-53,1.3623046875,8906.03125,0.41997480146504756,-0.024862425006612437,0.23899316873805904,0.8071515528362923,-0.42698298885379277,0.3638412954004581,-0.1838787909052061
66,66,19-22-53,1.4404296875,8906.4833984375,0.4199781930154145,-0.024867204284418902,0.23900357986871043,0.8071448514445397,-0.4269856220223798,0.36385109581533587,-0.18388270023771253
67,67,19-22-53,1.4599609375,8906.923828125,0.4199809131390532,-0.0248711386970657,0.23900675647523992,0.8071423292153036,-0.42698547241152635,0.36385877347255935,-0.1838789267573773
68,68,19-22-53,1.40625,8907.3251953125,0.41998150880139,-0.024873559901414197,0.23901409512820398,0.8071401587737365,-0.4269828383381421,0.36386627162858354,-0.18387973306083882
69,69,19-22-54,1.4013671875,8907.7861328125,0.419984324491624,-0.024876592119237928,0.2390182160046706,0.8071350468227126,-0.42698815414888297,0.3638706124051927,-0.18388123839831289
70,70,19-22-54,1.337890625,8908.203125,0.41998545817216454,-0.02487704615212749,0.23902327983820665,0.8071331789032377,-0.4269865547455872,0.36387674940044695,-0.1838810072460233
71,71,19-22-54,1.376953125,8908.6181640625,0.4199872545018669,-0.024879099007602278,0.23902765069789692,0.807133177231838,-0.4269803958976831,0.36388466977210304,-0.18387964225423067
72,72,19-22-54,1.455078125,8908.9970703125,0.41998943566515423,-0.024883466309376427,0.23903794618630725,0.8071252450457819,-0.4269844323835691,0.36389656121656827,-0.18388155439473575
73,73,19-22-54,1.4404296875,8909.4775390625,0.41999154056886695,-0.024886131430625704,0.23904451039212712,0.8071218897947567,-0.4269832392788663,0.36390418300845073,-0.18388396879015503
74,74,19-22-54,1.46484375,8909.8525390625,0.41999210860705516,-0.024886504655576566,0.23905040659914306,0.8071187288318443,-0.42698275672634267,0.3639106852690503,-0.1838860956523107
75,75,19-22-54,1.4306640625,8910.2451171875,0.41999464636577444,-0.024890147731559467,0.23905416862227558,0.8071166957787883,-0.4269834470357998,0.36391541219304274,-0.18388406162831247
76,76,19-22-54,1.5625,8910.6572265625,0.4199956830012059,-0.02489121258593026,0.23905647176513153,0.8071153410617172,-0.4269825785103052,0.3639184496098636,-0.18388601334813934
77,77,19-22-54,1.435546875,8911.0859375,0.4199969005981946,-0.024892863463620483,0.2390607551845592,0.8071124747516034,-0.4269842631282489,0.3639228853259936,-0.18388590396540008
78,78,19-22-54,1.4306640625,8911.4814453125,0.4200005050466862,-0.024896771871796192,0.23906493977195364,0.807109149498873,-0.4269846657362854,0.3639303497943864,-0.1838847914315205
79,79,19-22-55,1.26953125,8911.8896484375,0.42000072798945287,-0.02490157798336494,0.2390703591460443,0.8071046852641789,-0.42698791257467994,0.3639368756892813,-0.1838839309272366
80,80,19-22-55,1.455078125,8912.2822265625,0.42000240058185245,-0.024900591188660226,0.23907380355175867,0.8071064662985411,-0.42697980126506974,0.36394332009298336,-0.18388219361977284
81,81,19-22-55,1.4599609375,8912.7060546875,0.4200024241916477,-0.024899375600241743,0.23907783714827283,0.8071026411254174,-0.42698331598828626,0.36394540244219264,-0.18388670043592997
82,82,19-22-55,1.337890625,8913.05078125,0.42000339777185614,-0.024901234470887504,0.23908243302678714,0.8071004506767868,-0.42698274982813045,0.3639500610819545,-0.18388840883801566
83,83,19-22-55,1.4794921875,8913.439453125,0.42000566087967706,-0.02490540876970372,0.23908480190096282,0.8070976883664418,-0.42698479442430254,0.3639556176713791,-0.18388478765092856
84,84,19-22-55,1.3720703125,8913.849609375,0.420004935188032,-0.024905160739969335,0.2390857660871805,0.8070973719314848,-0.4269845655405418,0.36395604064446874,-0.18388587082711658
85,85,19-22-55,1.42578125,8914.2451171875,0.420007421443851,-0.024907291973929498,0.23909365218737078,0.8070930654410698,-0.4269829615036477,0.363966190159484,-0.18388840834403272
86,86,19-22-55,1.5673828125,8914.56640625,0.4197814520298025,-0.02476871994648377,0.23804957853074574,0.8075174215170859,-0.4272908546142219,0.3627881040141891,-0.18363804370346212
87,87,19-22-55,1.767578125,8914.8037109375,0.41828215359472143,-0.02536470334426471,0.2355174623645614,0.8077260469349202,-0.42862221278911583,0.36030941113175674,-0.1844959621686489
88,88,19-22-55,1.93359375,8914.853515625,0.41731763924355725,-0.0267050579122845,0.23399581964684474,0.8070859752520612,-0.4303162215023492,0.3590052031584821,-0.18589094159885064
89,89,19-22-56,1.6943359375,8914.994140625,0.4172820853235141,-0.026470362460917298,0.23403709453784188,0.807184460949195,-0.43003029428867023,0.3589925734602503,-0.18614919875342928
90,90,19-22-56,1.8896484375,8915.111328125,0.41728188275096795,-0.02647101213875333,0.23401707469197822,0.8071929815814175,-0.43003751187375333,0.3589712403638777,-0.1861367171160806
91,91,19-22-56,1.85546875,8915.2158203125,0.41727364700000613,-0.02645044673752412,0.23399987982363563,0.8072069916109644,-0.430030013310974,0.358944793763348,-0.1861442864455619
92,92,19-22-56,1.7041015625,8915.408203125,0.41726596393466925,-0.02644279424827684,0.23396172317235908,0.8072222180871131,-0.43004178884373,0.35889929562207074,-0.18613878176400284
93,93,19-22-56,1.81640625,8915.5400390625,0.4172583614069334,-0.026432245698858044,0.23393901229879482,0.8072350484367737,-0.4300412292938512,0.35887161497799874,-0.18613780283917544
94,94,19-22-56,1.7822265625,8915.6806640625,0.41725203947727785,-0.02642402830337065,0.23392000396236023,0.8072459356018361,-0.43004222669719516,0.35884693668125006,-0.18613586098900284
95,95,19-22-56,1.767578125,8915.8291015625,0.41724762525145864,-0.026420105847948985,0.23390093914893184,0.8072537834343302,-0.43004718323395613,0.3588248921891638,-0.18613287208049648
96,96,19-22-56,1.796875,8915.9462890625,0.4172405517996863,-0.026409831371398945,0.23388900562677595,0.8072613389105829,-0.4300471398095122,0.35880621924383393,-0.1861362008688706
97,97,19-22-56,1.77734375,8916.1201171875,0.41723613661275666,-0.026405716132151147,0.23387595297597452,0.8072690789968975,-0.43004594055250944,0.3587922671002587,-0.1861322975167529
98,98,19-22-56,1.8017578125,8916.267578125,0.4172307862880525,-0.02639843465927616,0.23386110515067765,0.8072789755358848,-0.4300442158483892,0.3587736192819994,-0.18612930500158004
99,99,19-22-57,1.8115234375,8916.427734375,0.4172224863430781,-0.026387590816924406,0.23384888863208358,0.807286875177654,-0.43004289908247,0.3587557815108595,-0.18613246720326823
100,100,19-22-57,1.669921875,8916.5673828125,0.41722140687448983,-0.026386336684703537,0.23383825781432832,0.8072915207101651,-0.4300459830926712,0.3587432473024236,-0.186129351608604
101,101,19-22-57,1.7822265625,8916.7353515625,0.41721685662671104,-0.026378226360079977,0.2338335902072745,0.8072986932981238,-0.43003680608802675,0.35873724670745577,-0.186131010402632
102,102,19-22-57,1.6845703125,8916.8818359375,0.4172119721504843,-0.026371151134887808,0.2338213914558032,0.807304681867978,-0.43003903944244154,0.35872006310339943,-0.18613299416427542
103,103,19-22-57,1.58203125,8917.1005859375,0.4172092013976244,-0.026368034063755926,0.23381080623757955,0.8073085808209051,-0.4300443329927517,0.3587050992182447,-0.18613269134836197
104,104,19-22-57,1.7236328125,8917.2919921875,0.41720470758012307,-0.026363407341604184,0.2338018072252534,0.8073143409890143,-0.43004355128166744,0.3586951851366138,-0.186128619492908
105,105,19-22-57,1.73828125,8917.451171875,0.41720395426972584,-0.026360944314047098,0.23379746296596682,0.8073189550961625,-0.4300398793956233,0.3586902606494661,-0.18612658001224927
106,106,19-22-57,1.73828125,8917.63671875,0.4172008433002114,-0.026357425446577157,0.23378950587647834,0.8073224794285558,-0.43004078405932544,0.35868027026282173,-0.18612845558688432
107,107,19-22-57,1.669921875,8917.8115234375,0.4172008829420451,-0.026357996722919677,0.2337816125283335,0.8073235915253169,-0.4300483003561175,0.3586701453590452,-0.18612577670918976
108,108,19-22-57,1.8359375,8917.9697265625,0.4171979411473533,-0.026355713804651088,0.23377568266001553,0.8073263012284844,-0.4300491628008653,0.35866399384962466,-0.18612388464365826
109,109,19-22-58,1.8408203125,8918.1494140625,0.4171953952003886,-0.026351407272895103,0.2337689401370078,0.8073317646185555,-0.4300461544498189,0.35865440719859804,-0.18612561102071404
110,110,19-22-58,1.73828125,8918.3369140625,0.41719130733472665,-0.026342863326301733,0.2337621040312135,0.8073360157782161,-0.4300454254220266,0.3586431230556066,-0.1861305992733736
111,111,19-22-58,1.6650390625,8918.53515625,0.4171909032227997,-0.026344759497048127,0.23376101910774083,0.8073362992397219,-0.4300464133380512,0.3586428540521295,-0.18612760553537153
112,112,19-22-58,1.630859375,8918.7099609375,0.41718850459806917,-0.026339208577042292,0.23375158031535517,0.807342453821908,-0.4300457468541532,0.3586298078250272,-0.1861275874470466
113,113,19-22-58,1.7626953125,8918.8984375,0.4171866645092021,-0.026339226983301888,0.23375328996843825,0.8073443747994624,-0.4300407710525944,0.35863339656835774,-0.18612383667332438
114,114,19-22-58,1.6552734375,8919.09765625,0.4171859768121636,-0.026333745999847644,0.23374579871006512,0.8073468496579564,-0.43004368296229745,0.3586211217974123,-0.18613002469338866
115,115,19-22-58,1.591796875,8919.2880859375,0.4171836811696456,-0.02633650580631588,0.23374133402624264,0.8073499089362086,-0.43004312519353477,0.3586188784954734,-0.18612236566603735
116,116,19-22-58,1.7333984375,8919.498046875,0.41718318150926487,-0.026334746709579034,0.2337348565412774,0.8073508763772065,-0.4300477348102639,0.3586107109904741,-0.18612325529182
117,117,19-22-58,1.8115234375,8919.658203125,0.41717949046495456,-0.026331355012882432,0.23373015813889936,0.8073564661906973,-0.43004281893897806,0.35860531036490984,-0.18612077196587523
118,118,19-22-58,1.806640625,8919.837890625,0.41717864980311425,-0.02632964366324982,0.23372953475936828,0.8073553169133199,-0.4300454552043941,0.3586032866137269,-0.18612356524543452
119,119,19-22-59,1.7431640625,8920.0341796875,0.4171787105546619,-0.026328553092076584,0.2337265137196945,0.8073560792738375,-0.43004727963458844,0.3585992927836071,-0.18612373774874633
120,120,19-22-59,1.7578125,8920.2216796875,0.4172674344246105,-0.02628260576094482,0.23388626571292287,0.8074029152027746,-0.42982854086040745,0.358759795456528,-0.1861165418437173
121,121,19-22-59,1.416015625,8920.5380859375,0.4184611122387757,-0.025808650402213598,0.23622485611815935,0.8071316758665528,-0.4286360994599838,0.3610713478975657,-0.18557217943435322
122,122,19-22-59,1.1767578125,8921.0439453125,0.41979153055044344,-0.02482695283406831,0.23871014912398617,0.8071677541440677,-0.4270124778384877,0.3635126156899077,-0.1843885535344814
123,123,19-22-59,1.357421875,8921.5537109375,0.41991468996633113,-0.02475033141889347,0.23888444267610706,0.8072088235011764,-0.4269737704903007,0.36366743608624036,-0.18399269144616268
124,124,19-22-59,1.201171875,8922.01953125,0.4199135628411391,-0.024768491845248087,0.23888972909697842,0.8071972072315096,-0.426992122308079,0.3636736400804088,-0.18398880301572482
125,125,19-22-59,1.3037109375,8922.5009765625,0.4199195409640989,-0.024779157794797113,0.23890026100568224,0.8071871006056801,-0.42699862264142796,0.3636876451333691,-0.1839903738119565
126,126,19-22-59,1.318359375,8922.958984375,0.41992133377326823,-0.024782994070865594,0.2389123296766471,0.8071830313391558,-0.4269932908559437,0.36370396270404887,-0.1839883447273621
127,127,19-22-59,1.3818359375,8923.369140625,0.4199277740361521,-0.024791964210549015,0.2389337077992145,0.8071690434402954,-0.4269958512732664,0.3637298984993608,-0.1839924977947242
128,128,19-22-59,1.50390625,8923.822265625,0.41993311285255014,-0.02479736657519419,0.2389478001923771,0.807162997952702,-0.4269919182159703,0.36374656877256417,-0.18399519075355947
129,129,19-23-00,1.279296875,8924.2783203125,0.4199381602530218,-0.024807336757182708,0.23896342329966697,0.8071535791085107,-0.426993398564656,0.36376716044725765,-0.18399236477273972
130,130,19-23-00,1.4501953125,8924.654296875,0.4199413136511543,-0.024808861365116484,0.23897684394101326,0.8071475977665028,-0.4269902997419934,0.3637826761972005,-0.18399511907876562
131,131,19-23-00,1.435546875,8925.0869140625,0.4199445038040939,-0.02481326336000874,0.23898289672116435,0.8071436717153408,-0.42699021017614314,0.3637921814572035,-0.18399375623705372
132,132,19-23-00,1.46484375,8925.5185546875,0.4199471183355858,-0.02481603061638711,0.23899592957814575,0.8071376308642462,-0.4269873287184697,0.3638067414444593,-0.18399815443716194
133,133,19-23-00,1.337890625,8925.9345703125,0.41995239432666265,-0.024825188004454934,0.23900499697011357,0.8071292921679969,-0.42699362557821635,0.3638189830948392,-0.1839959156606346
134,134,19-23-00,1.34765625,8926.30859375,0.4199521670920336,-0.02482558820895436,0.23901529361329865,0.807124550839062,-0.42699165686313967,0.3638299951645553,-0.18399950820769298
135,135,19-23-00,1.337890625,8926.7265625,0.4199569090113285,-0.02483106886665527,0.23902470409142132,0.8071212731561412,-0.42698772273837776,0.363843543996362,-0.18399622425927983
136,136,19-23-00,1.3671875,8927.126953125,0.41996032601520605,-0.024836466250627503,0.23903762119029892,0.8071136880055405,-0.42698825503689,0.36385849982926965,-0.1839986869427067
137,137,19-23-00,1.46484375,8927.4765625,0.41996299974296025,-0.024839879911526242,0.2390453884836184,0.807107831069653,-0.42699172763478893,0.36386637899724955,-0.1840007385662582
138,138,19-23-00,1.513671875,8927.8779296875,0.41996802907788316,-0.024846891754481563,0.23905270047130217,0.8071009261987727,-0.42699442075753213,0.36387885105847795,-0.18400011229177216
139,139,19-23-01,1.4892578125,8928.2685546875,0.4199670985981393,-0.024845706645766134,0.23906318141378424,0.807098857984261,-0.4269877086203973,0.3638890983125356,-0.18400449520838932
140,140,19-23-01,1.2841796875,8928.6220703125,0.4199722856897458,-0.02485367403089451,0.23907086532205468,0.8070935879452206,-0.42699079293115155,0.36389972637775236,-0.18399943530330146
141,141,19-23-01,1.4892578125,8929.0185546875,0.41997367078954717,-0.02485268415256485,0.23907447078350896,0.8070936452661615,-0.42698512451360565,0.3639050687439956,-0.1840017721586072
142,142,19-23-01,1.6845703125,8929.3876953125,0.41997594901212837,-0.02485421739669153,0.23908405255044604,0.8070889281503335,-0.42698420591387176,0.3639152269863649,-0.18400450408810257
143,143,19-23-01,1.66015625,8929.7578125,0.4199779097153922,-0.0248611492572774,0.23908655647563276,0.8070831143168105,-0.4269910117048492,0.36392110071727585,-0.1840025949835315
144,144,19-23-01,1.484375,8930.16015625,0.4199796073972888,-0.024860912747192404,0.23909359362426472,0.807081378901342,-0.42698866558595866,0.3639265667203797,-0.18400484049868768
145,145,19-23-01,1.4599609375,8930.4951171875,0.41998200986863315,-0.024864245551159417,0.2391007143343202,0.8070795496521442,-0.42698352748087604,0.3639376275081906,-0.18400291051227766
146,146,19-23-01,1.50390625,8930.84375,0.4199863943260905,-0.024872873967382334,0.2391055411825877,0.8070707407277623,-0.42699574332603657,0.36394315903032987,-0.1840022598709335
147,147,19-23-01,1.435546875,8931.232421875,0.4199861564244269,-0.02486943034390782,0.23911119017286403,0.8070724498518845,-0.42698534062432564,0.36395170535871235,-0.18400199930568945
148,148,19-23-01,1.533203125,8931.556640625,0.41998851683097216,-0.024872404771680984,0.23911918901465273,0.8070668189237962,-0.4269870647580049,0.36395968557211783,-0.18400691182619425
149,149,19-23-02,1.54296875,8931.9072265625,0.4199897135579262,-0.02487282360959569,0.23912325407881582,0.8070660081243394,-0.4269837110150052,0.36396569322740846,-0.18400636731262895
150,150,19-23-02,1.5478515625,8932.26953125,0.4199928091934309,-0.024877729663900054,0.23912604432143664,0.8070637987518094,-0.42698574144289736,0.3639692819281773,-0.18400424767228835
151,151,19-23-02,1.396484375,8932.5927734375,0.41999268190855876,-0.024878401393085697,0.23913268508278612,0.8070595380462441,-0.42698684636743706,0.3639759536412396,-0.18400717444905199
152,152,19-23-02,1.69921875,8932.931640625,0.4199956652773514,-0.02488319282141485,0.23913940765238642,0.8070550536615556,-0.426987784604957,0.3639861593035712,-0.18400447818716104
153,153,19-23-02,1.484375,8933.287109375,0.41999775430461167,-0.024886206667541075,0.2391464170443413,0.8070501332727124,-0.4269895089830651,0.3639932255148831,-0.18400807966545768
154,154,19-23-02,1.4697265625,8933.65625,0.4200002620657104,-0.024892060664785602,0.23915376899413665,0.8070445133491216,-0.4269918201086309,0.3640031638248507,-0.1840077057052144
155,155,19-23-02,1.4501953125,8933.970703125,0.4200022372646727,-0.024890041386639014,0.2391621473857533,0.8070447263254588,-0.4269831305709987,0.3640121350774357,-0.18400918845107006
