,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
14,14,20-03-09,1.9384765625,21496.712890625,0.4173375124288373,-0.026434359193346954,0.23436205048622455,0.8067600943369598,-0.43042416558495616,0.35902287642388786,-0.1870180795277062
15,15,20-03-09,1.884765625,21496.787109375,0.41733356628991236,-0.026432390988530848,0.23434580828394846,0.8067667743431173,-0.43042966719132236,0.35900315073894645,-0.1870144678282365
16,16,20-03-09,1.8408203125,21496.96484375,0.41732597190019677,-0.026421559501057512,0.2343234446933132,0.8067775382797074,-0.4304329982196201,0.35897435792843396,-0.1870156360331195
17,17,20-03-09,1.85546875,21497.060546875,0.41732198946080545,-0.026415722506293756,0.23430735977092787,0.8067872517203131,-0.4304317523402402,0.35895676390091424,-0.18701037053777889
18,18,20-03-09,1.7236328125,21497.169921875,0.4173183591794522,-0.02641312595686972,0.23430010339375384,0.8067880331553312,-0.4304390849985537,0.35894509749383896,-0.18701251468310412
19,19,20-03-09,1.69921875,21497.265625,0.41731310806988364,-0.026404864951059353,0.23429190158954144,0.8067984126262218,-0.4304278977363866,0.3589365276546828,-0.1870099338250309
20,20,20-03-09,1.884765625,21497.384765625,0.41731115554078113,-0.02640129184772446,0.23428461344510598,0.8067996989108721,-0.43043425136437014,0.35892558257474255,-0.18701076777314668
21,21,20-03-10,1.9091796875,21497.4921875,0.4173095613103236,-0.026402023171006712,0.23427565494089878,0.8068027185942739,-0.43043753065482415,0.3589165056045702,-0.18700761342060584
22,22,20-03-10,1.8701171875,21497.595703125,0.41730736769706606,-0.026396278813718525,0.23426742906839923,0.806809809885708,-0.43043290399642314,0.3589057843092382,-0.1870082453229375
23,23,20-03-10,1.8310546875,21497.69140625,0.4173033888332576,-0.0263942154574512,0.23425738784067202,0.8068138411338414,-0.43043645723302004,0.3588942563370255,-0.18700479888985844
24,24,20-03-10,1.787109375,21497.814453125,0.41729985704158246,-0.026389357989751522,0.23424928726606414,0.8068188006388016,-0.43043613169537986,0.3588833479018982,-0.18700508566776536
25,25,20-03-10,1.8115234375,21497.916015625,0.417298797171524,-0.02638970211667407,0.23424477167177843,0.8068213864630234,-0.43043508089517407,0.3588811394622277,-0.18700058614598672
26,26,20-03-10,1.875,21498.033203125,0.41729661697158005,-0.026383108677764434,0.2342426426088543,0.8068217799307343,-0.4304371269695736,0.3588732984557227,-0.18700922654000415
27,27,20-03-10,1.875,21498.17578125,0.41729578526176836,-0.026383572139128564,0.23423989207726117,0.8068241160071065,-0.4304358103648726,0.35887134234302664,-0.18700593207115337
28,28,20-03-10,1.77734375,21498.2421875,0.4172932460332828,-0.02637878042052693,0.2342346000140143,0.8068292295932442,-0.4304325313136843,0.3588635535525712,-0.18700636404274346
29,29,20-03-10,1.923828125,21498.39453125,0.41729424500251955,-0.026382087862123645,0.23423172928927774,0.806826577031483,-0.43043932796927553,0.35886361544654594,-0.18700204555472752
30,30,20-03-10,1.826171875,21498.53515625,0.41729109499656264,-0.026376236607090663,0.23422936476899495,0.8068315935148892,-0.4304328007584309,0.3588592128440789,-0.18700387454383285
31,31,20-03-11,1.8798828125,21498.619140625,0.41729076927880154,-0.02637630489211407,0.2342249981804093,0.8068324589635009,-0.43043642260465964,0.35885348881780726,-0.18700278827199718
32,32,20-03-11,1.8896484375,21498.76953125,0.41728662047728404,-0.02636924474516737,0.2342179096739727,0.8068376484549237,-0.4304347208691975,0.3588425918544691,-0.18700522553434668
33,33,20-03-11,1.669921875,21498.935546875,0.4172855258860424,-0.026371100836784265,0.234216190081126,0.8068406173260672,-0.43043155231607516,0.3588434886750048,-0.18699798832933007
34,34,20-03-11,1.85546875,21499.0625,0.4172844730740991,-0.026366755396361588,0.23421584155019787,0.8068394974904968,-0.4304337554857769,0.3588389176255057,-0.18700652027415635
35,35,20-03-11,1.8310546875,21499.197265625,0.4172845407718177,-0.026370192789527586,0.2342147101994121,0.8068391778127685,-0.4304365489712904,0.35883858931463947,-0.1870020996534028
36,36,20-03-11,1.81640625,21499.310546875,0.4172838057451806,-0.026368129963308024,0.23420977835023243,0.8068414028519635,-0.4304374863411088,0.35883262348910866,-0.18700178960680264
37,37,20-03-11,1.8994140625,21499.40234375,0.41728147186109465,-0.026365299835714593,0.23420718186504424,0.8068464208338444,-0.4304312711615114,0.35883030873230953,-0.1869988864377956
38,38,20-03-11,1.875,21499.533203125,0.41728168841078,-0.026367003511533458,0.23420390995614224,0.8068449375037468,-0.4304372911404958,0.3588267718071113,-0.18699821671527836
39,39,20-03-11,1.7138671875,21499.6953125,0.41768393637499185,-0.026339866372909197,0.23502982606716666,0.8066910803699906,-0.4300042616446356,0.3596878306802757,-0.18700401139939843
40,40,20-03-11,1.3720703125,21500.05078125,0.4191660317041328,-0.025469233987400884,0.23791565609415755,0.8065945244571596,-0.42831154263919685,0.36246850962742394,-0.18593298547120168
41,41,20-03-12,1.34765625,21500.576171875,0.41990219962860514,-0.024622399593201384,0.23919900881800898,0.8068616373127785,-0.427211069157802,0.3637190498401203,-0.18486063238393957
42,42,20-03-12,1.416015625,21501.052734375,0.41992209272845926,-0.024749687950647734,0.23918418353883228,0.8068117245653064,-0.42736975442484504,0.36372461272382345,-0.1847006773287756
43,43,20-03-12,1.4306640625,21501.431640625,0.4199229896651851,-0.024751100059834573,0.23919140757529045,0.8068058896949699,-0.4273723906247493,0.3637313535726505,-0.18470679065319212
44,44,20-03-12,1.4501953125,21501.88671875,0.4199288046747712,-0.024763003967761796,0.2392054614421833,0.8067969661562941,-0.4273731117220413,0.36375310328712923,-0.18470126861232466
45,45,20-03-12,1.5576171875,21502.279296875,0.4199367113557619,-0.02477131027453294,0.23923107275092725,0.8067814917839248,-0.4273737289835419,0.3637838517548033,-0.18470687451214732
46,46,20-03-12,1.4013671875,21502.650390625,0.41994697400422754,-0.02478338274317901,0.23927025914476263,0.8067640378935973,-0.42736524343834853,0.3638299546090447,-0.18471193786997078
47,47,20-03-12,1.3427734375,21503.060546875,0.4199559101018397,-0.0247992068075316,0.23929391628935798,0.8067465033244234,-0.42737277698280546,0.363859664598537,-0.18471256953997772
48,48,20-03-12,1.279296875,21503.451171875,0.41996292852852535,-0.024806446867925495,0.23931779718389823,0.8067362862942548,-0.42736701664846083,0.3638885822043903,-0.1847135544523658
49,49,20-03-12,1.513671875,21503.794921875,0.41997269372128365,-0.02481991267786663,0.2393453759608946,0.8067197571547153,-0.42736860849130875,0.3639229385726403,-0.1847143759242734
50,50,20-03-12,1.4990234375,21504.17578125,0.41997855401988715,-0.02482709431823378,0.23936405237754232,0.8067079482571834,-0.4273698089996956,0.36394524365142844,-0.18471922530627818
51,51,20-03-13,1.3671875,21504.59375,0.4199814539184342,-0.024830135116882455,0.23936929221888575,0.8067061712469238,-0.4273681474792345,0.3639524811823431,-0.18471657000256453
52,52,20-03-13,1.298828125,21505.02734375,0.41998317388242695,-0.024834287983377872,0.2393724795439818,0.8067033213160549,-0.4273699971174409,0.363958254577838,-0.18471336136332459
53,53,20-03-13,1.279296875,21505.484375,0.4199819522622946,-0.024832544531808318,0.23937052632657785,0.8067046904861401,-0.4273711695879746,0.36395315997311456,-0.18471470731442005
54,54,20-03-13,1.2451171875,21506.080078125,0.41998147695651045,-0.024831774402924778,0.23937085006496092,0.8067053075999366,-0.42736913660931647,0.36395442092882774,-0.18471423131491688
55,55,20-03-13,1.2158203125,21506.583984375,0.41998207530069115,-0.024831895375360617,0.23936921228720037,0.8067064124442522,-0.42736998943513665,0.3639519436032351,-0.1847123141508515
56,56,20-03-13,1.1962890625,21507.158203125,0.4199826661118831,-0.024835957237472197,0.2393691107332935,0.806703965082137,-0.42737463425317695,0.36395313451006217,-0.1847099093119318
57,57,20-03-13,1.1669921875,21507.6875,0.4199823873334109,-0.024833818028364055,0.23936758194903213,0.8067053407978754,-0.4273738912224203,0.3639499047813873,-0.1847119840162238
58,58,20-03-13,1.1328125,21508.3046875,0.41998189318076257,-0.0248326862157247,0.23936493649603144,0.8067097402240966,-0.42736890739453554,0.3639482190273826,-0.18470762270888463
59,59,20-03-13,1.1083984375,21508.935546875,0.4199799897064388,-0.02482968332827004,0.23936184222310258,0.8067104703593525,-0.42737149025370674,0.3639433865488646,-0.1847079795738715
60,60,20-03-13,1.103515625,21509.5078125,0.4199817506721899,-0.024832973717874768,0.23936282710867107,0.8067089731525373,-0.4273730929817435,0.3639453309420837,-0.18470697906645017
61,61,20-03-14,1.083984375,21510.169921875,0.4199819312902315,-0.024832283472025676,0.23936369023687465,0.8067107628637171,-0.427369060079843,0.36394735234908543,-0.18470451073106342
62,62,20-03-14,1.064453125,21510.841796875,0.4199792780673183,-0.02483056843024441,0.23936267781438664,0.8067109287356864,-0.42737025319371436,0.36394470764513137,-0.18470623682119297
63,63,20-03-14,1.0498046875,21511.5234375,0.4199821007098544,-0.02483464459916855,0.2393604361576692,0.8067094494695545,-0.4273749026963297,0.36394358966186957,-0.1847041424166324
64,64,20-03-14,1.0302734375,21512.1484375,0.41998212587119466,-0.024835538186053545,0.23936065980130686,0.8067088890900934,-0.42737675056997926,0.3639435960377023,-0.18470230165977577
65,65,20-03-14,1.0205078125,21512.8515625,0.419980548532336,-0.024834982546470166,0.23936056616195522,0.8067112792840888,-0.4273723005057473,0.36394415219114057,-0.18470106313209417
66,66,20-03-14,0.9521484375,21513.57421875,0.419980686835577,-0.024832685664493336,0.23935835914861256,0.8067150309041867,-0.4273685880824432,0.3639411681312409,-0.18469914719062405
67,67,20-03-14,0.986328125,21514.23046875,0.41998007760447387,-0.024831910046760566,0.2393569609610482,0.8067135155876327,-0.4273732590772177,0.3639383671752976,-0.18470047669602255
68,68,20-03-14,0.9716796875,21514.96875,0.4199798408130474,-0.024833339751482383,0.23935361124325222,0.8067159147017751,-0.4273722403160049,0.3639364387566402,-0.18469615512860987
69,69,20-03-14,0.9423828125,21515.720703125,0.41998007867934134,-0.02483161645645171,0.23935395328882306,0.8067139801273739,-0.42737490628887537,0.36393553432304243,-0.1847002181878175
70,70,20-03-14,0.947265625,21516.396484375,0.41998149088822345,-0.024834411101842757,0.23935272963283322,0.8067145200345976,-0.4273761074813963,0.3639342979394268,-0.18469751677468543
71,71,20-03-15,0.9326171875,21517.1640625,0.41997939200656514,-0.024832263940192223,0.2393549035012132,0.8067161357826981,-0.42737141079067426,0.3639359631467639,-0.18469804610514257
72,72,20-03-15,0.9228515625,21517.9453125,0.4199784274827366,-0.024832870773618468,0.23935339615322382,0.8067175469715814,-0.4273712349356545,0.3639345133249304,-0.18469514603441534
73,73,20-03-15,0.908203125,21518.728515625,0.41997858377022096,-0.024830927046365723,0.23935074062070255,0.8067168863917283,-0.4273756329656882,0.3639302488330724,-0.1846962575200442
74,74,20-03-15,0.8984375,21519.435546875,0.4199792084863586,-0.024829980734833484,0.2393521811468817,0.8067174759299471,-0.427373139443347,0.36393133825658025,-0.18469730573651358
75,75,20-03-15,0.888671875,21520.240234375,0.41998027671467714,-0.02483528010706368,0.23935408976483968,0.8067162503639727,-0.42737325188770475,0.3639369692006934,-0.18469130304005732
76,76,20-03-15,0.8447265625,21521.048828125,0.41998053388663087,-0.024833247539650525,0.239350741115061,0.8067159321437536,-0.42737765051941334,0.3639312826555134,-0.18469371988958816
77,77,20-03-15,0.869140625,21521.775390625,0.41998026874551364,-0.02483426439507813,0.23934908646614628,0.8067161036904456,-0.42737935086793966,0.36393003592821627,-0.18469149262348808
78,78,20-03-15,0.859375,21522.60546875,0.4199812723100843,-0.024836880910755216,0.2393485346197023,0.806715891810634,-0.42738067492517423,0.36393059421066787,-0.18468825408819634
79,79,20-03-15,0.849609375,21523.44140625,0.41997946829888333,-0.024834408846395626,0.23934769797312083,0.806718189296683,-0.42737924632812346,0.3639268723030609,-0.1846888585746245
80,80,20-03-15,0.8447265625,21524.17578125,0.41997875808148766,-0.02483244827373712,0.23934715352610483,0.8067187821521905,-0.42737917876146786,0.3639264003699268,-0.1846873552733037
81,81,20-03-16,0.8349609375,21525.0234375,0.41997907687810043,-0.02483349024686493,0.23934892142373887,0.8067167559228093,-0.4273804204852871,0.3639286132587801,-0.18468897192506833
82,82,20-03-16,0.830078125,21525.8671875,0.4199799411221215,-0.02483461831656128,0.2393455113274668,0.8067177897812197,-0.427383165178155,0.36392500193277455,-0.1846852206892473
83,83,20-03-16,0.8203125,21526.62890625,0.4199782726108007,-0.024834200518406215,0.23934507420068896,0.8067194446906037,-0.427380364569976,0.36392649524285237,-0.18468153020367886
84,84,20-03-16,0.810546875,21527.5,0.4199793115849709,-0.02483467641339565,0.23934534046399336,0.8067211659043059,-0.42737821862193875,0.3639247487436305,-0.1846824192537586
85,85,20-03-16,0.80078125,21528.359375,0.41997986053622105,-0.024835150466940938,0.23934276302943666,0.8067220468080283,-0.4273790772074042,0.3639243230250258,-0.1846774232817583
86,86,20-03-16,1.015625,21529.142578125,0.4192428122785966,-0.024610314203852287,0.2371338072482915,0.8075923983738251,-0.42823781418421686,0.3612346461577287,-0.1841641197596249
87,87,20-03-16,1.3232421875,21529.66796875,0.41761923491389974,-0.02559827991030602,0.23431593625590835,0.8075650162228168,-0.4299350530575688,0.35867879372701456,-0.18532165997519193
88,88,20-03-16,1.2744140625,21530.169921875,0.41710503022051426,-0.026475289606487092,0.23352990053265948,0.807153475516979,-0.4309711767524038,0.3579742512088037,-0.18606866270548073
89,89,20-03-16,1.2353515625,21530.6484375,0.41708068161366,-0.026205109384823424,0.2335312791603233,0.8072984497217262,-0.43070498653710415,0.35791230673628704,-0.18617520870320084
90,90,20-03-16,1.1962890625,21531.2265625,0.4170769978406387,-0.026211664179565664,0.23351131450955104,0.807301019637387,-0.4307229981948451,0.3578904977965639,-0.18616432017281542
91,91,20-03-17,1.1669921875,21531.82421875,0.4170630991227893,-0.026190530016468982,0.2334664439134117,0.8073268951670289,-0.43072281906896226,0.3578335495867533,-0.18616199468042738
92,92,20-03-17,1.142578125,21532.443359375,0.417051186292804,-0.026174508897616123,0.2334237320502366,0.8073495442401435,-0.43072647803315395,0.35778139541943704,-0.1861555468636588
93,93,20-03-17,1.1181640625,21533.015625,0.4170386732272025,-0.02616284659394036,0.23337708130161572,0.807370804154161,-0.4307361417422768,0.3577263704548055,-0.18614672889329
94,94,20-03-17,1.0986328125,21533.662109375,0.4170228890973477,-0.02614239159149366,0.23333493463451532,0.807394457812879,-0.4307370051476226,0.3576740400673371,-0.18614269513309656
95,95,20-03-17,1.0791015625,21534.32421875,0.4170136559842281,-0.026132697892723867,0.2333039394511367,0.8074115872184283,-0.4307393532877278,0.35763625109886443,-0.18613556955788552
96,96,20-03-17,1.0595703125,21534.93359375,0.41700454583459123,-0.026121144977989418,0.23328060293281846,0.8074244229305912,-0.4307412359878174,0.35760679889806946,-0.1861321204326777
97,97,20-03-17,1.005859375,21535.62109375,0.4169936693101778,-0.02610936906762982,0.2332484363287266,0.8074418096334192,-0.4307445558844604,0.3575667987145234,-0.1861258608814357
98,98,20-03-17,1.0302734375,21536.3203125,0.41698600181280954,-0.026098115862732703,0.23321989072923924,0.8074549783376397,-0.4307510172280581,0.35753054489110103,-0.18612342298761655
99,99,20-03-17,0.986328125,21536.962890625,0.41697994744606015,-0.026089726156694346,0.23320164564062318,0.8074664714641746,-0.4307498134525922,0.3575080477057181,-0.1861195623716057
100,100,20-03-17,0.99609375,21537.68359375,0.4169705071951661,-0.026079341489139256,0.23317438442078542,0.8074808569229783,-0.43075282421113326,0.35747446006734496,-0.18611469726119237
101,101,20-03-18,0.986328125,21538.431640625,0.4169621850119371,-0.026069102548148884,0.23314874927570078,0.8074948084743849,-0.43075479544879575,0.3574433944622297,-0.18610926962432991
102,102,20-03-18,0.9716796875,21539.087890625,0.4169541782939592,-0.026057597744888306,0.23312551162746914,0.8075098932341648,-0.43075199485976245,0.357413956674172,-0.18610683713339446
103,103,20-03-18,0.95703125,21539.845703125,0.4169502827853701,-0.026053540625284907,0.23310817780195797,0.8075174988647316,-0.43075722714681774,0.35739331114128575,-0.18610137409353314
104,104,20-03-18,0.947265625,21540.615234375,0.4169444486538373,-0.026046818692179136,0.23308736113502415,0.8075276550840602,-0.43076142455477917,0.35736860051983826,-0.18609504225655377
105,105,20-03-18,0.9521484375,21541.296875,0.4169407449888718,-0.02604282621939664,0.23303953851411893,0.8075497788906321,-0.430773758463431,0.35731880781948866,-0.18606609903859506
106,106,20-03-18,0.9375,21542.0703125,0.41693805868991096,-0.026052208303131638,0.23299711288748065,0.8075652062474151,-0.4308213959934787,0.35728014209292724,-0.18596306751303543
107,107,20-03-18,0.87890625,21542.853515625,0.4169359641468651,-0.026051175191012483,0.23297969294835807,0.8075732686257462,-0.4308275750945563,0.35725961844461845,-0.18595316982530427
108,108,20-03-18,0.9130859375,21543.556640625,0.41693315996130326,-0.02604803431542106,0.23296451894218478,0.8075783241192539,-0.4308348350387327,0.35724195209974596,-0.1859483341948725
109,109,20-03-18,0.859375,21544.357421875,0.4169252898717229,-0.026040103907553177,0.2329384582465019,0.8075942606016764,-0.43083398731133116,0.35721343292663266,-0.18593587323973113
110,110,20-03-18,0.859375,21545.162109375,0.4169228115015261,-0.0260389572946384,0.23291936830076052,0.8076002016791768,-0.43084267685177446,0.35719206304894613,-0.18593098758891177
111,111,20-03-19,0.87890625,21545.8828125,0.41691884998203754,-0.026030802218765376,0.23291259571455458,0.8076068859778162,-0.43083947399139183,0.35717986565171067,-0.18593280760818226
112,112,20-03-19,0.8447265625,21546.69921875,0.4169178656650193,-0.02603396987164349,0.23290055356119538,0.807608845006338,-0.43084919132868665,0.35716789540563376,-0.18592477589190604
113,113,20-03-19,0.8642578125,21547.525390625,0.4169141810128445,-0.02602828792103169,0.2328871721092154,0.8076164761657919,-0.43085191331009925,0.3571492640869741,-0.1859211106483291
114,114,20-03-19,0.8544921875,21548.361328125,0.4169110634041629,-0.02602596980059919,0.2328755761958803,0.8076222276334049,-0.43085341976536795,0.3571369813468744,-0.1859162302312164
115,115,20-03-19,0.849609375,21549.111328125,0.41690306474031585,-0.026014690787431224,0.2328533576523369,0.8076360600931792,-0.4308515366813563,0.35710970059861125,-0.18591290841372707
116,116,20-03-19,0.83984375,21549.95703125,0.4168966483380939,-0.02600722781291942,0.2328368257673713,0.8076442050801096,-0.4308539059019893,0.3570884571109481,-0.18591283863047206
117,117,20-03-19,0.8349609375,21550.716796875,0.416892270646559,-0.026001992845726653,0.2328182268812067,0.8076540275811619,-0.43085547663922935,0.3570676960121236,-0.1859064023816933
118,118,20-03-19,0.8251953125,21551.55859375,0.4168878350217848,-0.025998064194254378,0.23280457356971546,0.8076636952497875,-0.4308526161455685,0.3570520764046138,-0.18590103085010418
119,119,20-03-19,0.7666015625,21552.423828125,0.4170788292874185,-0.025791031313200496,0.2331023780879411,0.8077730656053245,-0.4306406599444672,0.35717334226619085,-0.18568387129626587
120,120,20-03-19,0.5810546875,21553.4140625,0.41854817711256026,-0.02511138415634373,0.23614054573557824,0.8074550779962818,-0.4289173087733753,0.3602763195596666,-0.18506002490317686
121,121,20-03-20,0.5615234375,21554.345703125,0.4197724911242736,-0.02463731748611136,0.23851989568119303,0.8071693300405917,-0.4276125566727622,0.3628227614055008,-0.1843497160933339
122,122,20-03-20,0.5078125,21555.419921875,0.4198280130037961,-0.024707209671520184,0.23854590835435519,0.8071635064599277,-0.4277341842634927,0.3628435394735129,-0.18405191472541646
123,123,20-03-20,0.5517578125,21556.4765625,0.4198302647162128,-0.024728084722309498,0.2385449866462439,0.807153570487757,-0.4277568291094052,0.362846936219881,-0.18403616404114181
124,124,20-03-20,0.5078125,21557.41796875,0.4198318150005158,-0.024736476245521603,0.23854702442187686,0.8071483446012596,-0.4277649073287147,0.3628521536136826,-0.1840300206037451
125,125,20-03-20,0.5419921875,21558.47265625,0.4198323109681439,-0.02473029415012967,0.2385487840700538,0.8071500371359391,-0.4277582318786936,0.36285238708551143,-0.18403765320665275
126,126,20-03-20,0.5078125,21559.537109375,0.4198331468454939,-0.024736053706138638,0.23855229853358229,0.8071447378933077,-0.4277644312406762,0.362858257811097,-0.18403491026101454
127,127,20-03-20,0.4833984375,21560.4765625,0.41983263249626884,-0.024732798318809392,0.23855745927413957,0.8071438387026986,-0.42775945497043977,0.362863354897158,-0.18404037057244646
128,128,20-03-20,0.546875,21561.548828125,0.4198341880668294,-0.02473558916276488,0.23856161712591942,0.8071423220473699,-0.4277575132296575,0.3628701865809453,-0.18403806542742476
129,129,20-03-20,0.56640625,21562.583984375,0.41983594051603884,-0.024738530194732766,0.23856559537089245,0.8071381949549709,-0.4277612657631627,0.3628739232379719,-0.18404007604706846
130,130,20-03-20,0.5224609375,21563.62109375,0.4198362840668674,-0.024737763160020777,0.23856741170744872,0.8071376378384548,-0.4277590949430444,0.3628767666050843,-0.18404195862983536
131,131,20-03-21,0.56640625,21564.552734375,0.41983934981406357,-0.024745397591206243,0.2385706751521632,0.8071338233524294,-0.42776229145019323,0.36288447266842966,-0.1840360636123394
132,132,20-03-21,0.5859375,21565.591796875,0.41983922775995036,-0.02474356709154661,0.23857731496618848,0.8071330434260019,-0.42775590335606084,0.362891725905527,-0.18404002994791052
133,133,20-03-21,0.576171875,21566.63671875,0.4198402099643897,-0.024746350656728523,0.23857895335303014,0.8071307997137679,-0.42775935586748176,0.3628933985665246,-0.1840385473157404
134,134,20-03-21,0.5029296875,21567.5546875,0.41984301986305883,-0.02475071332812772,0.23858748251658507,0.8071259932766264,-0.4277578828467914,0.3629058839773887,-0.1840384308079156
135,135,20-03-21,0.556640625,21568.587890625,0.4198439037614063,-0.02474882558123767,0.23859062246869644,0.8071246984196752,-0.4277571825006956,0.3629077963736193,-0.18404196627741906
136,136,20-03-21,0.5078125,21569.611328125,0.4198433036133006,-0.02474988535716534,0.23859633690100035,0.8071231850537547,-0.42775438801127974,0.3629150531362408,-0.18404078866625614
137,137,20-03-21,0.5126953125,21570.544921875,0.4198483744597389,-0.024753545818383182,0.23860301651697002,0.807119085096414,-0.42775483448801976,0.3629227524587873,-0.18404254886572335
138,138,20-03-21,0.556640625,21571.548828125,0.4198492956486932,-0.02475864417717921,0.23861300761327847,0.8071144427688012,-0.4277533268406015,0.3629356028638116,-0.18404107102678666
139,139,20-03-21,0.6787109375,21572.44921875,0.4198515284511357,-0.024762076386715653,0.23861892784131544,0.8071101759952874,-0.4277547360222607,0.36294360794407177,-0.18404072122202214
140,140,20-03-21,0.6005859375,21573.486328125,0.4198529633075233,-0.02476447789641853,0.23862128870353827,0.8071074961251163,-0.42775697279300967,0.3629474181878756,-0.18403976080282458
141,141,20-03-22,0.615234375,21574.5078125,0.41985330650247454,-0.024763492712282054,0.2386265285251598,0.8071082068043499,-0.4277501259375082,0.36295395422239163,-0.18403966796275867
142,142,20-03-22,0.64453125,21575.40625,0.41985536818291175,-0.024767033493208225,0.23863276422369853,0.807103243187529,-0.4277531997698057,0.3629597298005663,-0.18404290115613
143,143,20-03-22,0.703125,21576.41796875,0.4198563715244452,-0.02476825107814981,0.23863636954627437,0.8071014495140907,-0.42775330740986023,0.36296348382638205,-0.1840431134294216
144,144,20-03-22,0.72265625,21577.41015625,0.419858220807371,-0.02477123574540986,0.23864209418585744,0.8070954557857761,-0.42775862760934624,0.36296961738632305,-0.18404493638822295
145,145,20-03-22,0.60546875,21578.306640625,0.4198582317850594,-0.02476903642968389,0.2386460575449864,0.8070969946293929,-0.4277507739952518,0.36297453479315267,-0.18404674324301165
146,146,20-03-22,0.6689453125,21579.322265625,0.4198607168459431,-0.024774858906782507,0.23864935769744033,0.807092995224051,-0.42775411757090287,0.3629820919860193,-0.18404160632547564
147,147,20-03-22,0.5859375,21580.32421875,0.4198612362434368,-0.024776703675827082,0.23865228576062103,0.8070923534261798,-0.4277526866587676,0.362985541999716,-0.18404094217420483
148,148,20-03-22,0.6689453125,21581.322265625,0.41986172770102037,-0.024775492672814647,0.23865659306326148,0.8070886490860395,-0.42775498709333637,0.36298846980061694,-0.18404606576902968
149,149,20-03-22,0.7177734375,21582.3046875,0.41986463092360715,-0.02478059793811319,0.23865948563301148,0.8070858622786257,-0.42775661399877857,0.3629941249598504,-0.18404335178131137
150,150,20-03-22,0.7275390625,21583.1796875,0.4198652339543808,-0.024779933862787658,0.23866249956782976,0.8070838498655725,-0.42775723865987514,0.3629959556949932,-0.1840471141021315
151,151,20-03-23,0.6201171875,21584.1796875,0.4198652260686351,-0.02478149861658577,0.23866607195878795,0.8070838402575959,-0.42775390709991584,0.36300114598291155,-0.18404466243523845
152,152,20-03-23,0.7275390625,21585.0390625,0.41986688117476295,-0.02478044688641937,0.2386689427698473,0.8070807841912854,-0.42775653220057525,0.36300251348760376,-0.18404926555300324
153,153,20-03-23,0.654296875,21586.037109375,0.4198668197453412,-0.024780783987153745,0.2386727942294523,0.8070808222911801,-0.42775239282106625,0.36300795479919373,-0.1840479868897002
154,154,20-03-23,0.6494140625,21587.01171875,0.4198679965768346,-0.02478136045992454,0.23867840728475614,0.8070784444175968,-0.42775099121232985,0.3630140507127018,-0.18404964835200674
155,155,20-03-23,0.6884765625,21587.859375,0.41986934934084114,-0.024783245207377024,0.23867973936781883,0.8070773825712242,-0.42775142642528696,0.3630169889929086,-0.1840474977706476
156,156,20-03-23,0.6982421875,21588.83203125,0.4198712045062216,-0.024788285308266947,0.23868531955668612,0.8070749208871676,-0.4277500979412029,0.36302516403225416,-0.18404525548249923
