,roll_x,pitch_y,yaw_z
0,3.141592653589793,0.0,3.141592653589793
1,3.141592653589793,0.0,3.141592653589793
2,3.141592653589793,0.0,3.141592653589793
3,3.141592653589793,0.0,3.141592653589793
4,3.141592653589793,0.0,3.141592653589793
5,3.141592653589793,0.0,3.141592653589793
6,3.141592653589793,0.0,3.141592653589793
7,3.141592653589793,0.0,3.141592653589793
8,2.3308093621725807,0.011461679867359242,-0.760697994860005
9,2.3308095647121174,0.011466898063186237,-0.7607113305996918
10,2.3308094012306615,0.01147504427693713,-0.7607145563102512
11,2.3308086071073837,0.011484067188237246,-0.7607173466289349
12,2.3308175065307726,0.011487415911487497,-0.7607309305889792
13,2.328937432177166,0.012637984745073938,-0.7622052501893889
14,2.315290602012089,0.01816060560350574,-0.7651776744473678
15,2.288161984341922,0.027264116759166734,-0.7685681522285005
16,2.257093760632577,0.03616569529150526,-0.7719036649380326
17,2.227427839993098,0.045051688393763056,-0.7753020028930202
18,2.196216247767535,0.053179879494268834,-0.7787390111397093
19,2.1640279520630594,0.061047593649917964,-0.7820667879942074
20,2.135489700180307,0.06652436789604077,-0.7849672205985615
21,2.1230625350141796,0.06876639320395728,-0.7862994112713046
22,2.1228820969989073,0.06946637247256615,-0.7864946856801828
23,2.122915348558565,0.06955936623259729,-0.786447506164984
24,2.12287771203218,0.0696001286794996,-0.7863673192963415
25,2.122846341729149,0.06964337608741067,-0.786297877383132
26,2.1228028018449114,0.06967708947477291,-0.78622836741865
27,2.1227761513653265,0.06972519267469912,-0.7861532109595003
28,2.122736785259639,0.06974977753564926,-0.7860991041944291
29,2.122713712401464,0.06977537957321811,-0.7860647069835678
30,2.1226773656166458,0.06978505902698995,-0.7860354979937526
31,2.122651527370184,0.06980223629107041,-0.7859956052903659
32,2.1226177804922948,0.06982843791321214,-0.7859678767490823
33,2.1225935421667947,0.06984176905539874,-0.7859324608686653
34,2.127348053673546,0.06999724444042643,-0.7879256172684438
35,2.142233487021791,0.06679171028254927,-0.7850210975808708
36,2.16880754924593,0.06072624354839218,-0.7799013457150766
37,2.196789546316795,0.0544497653440974,-0.7753545437231762
38,2.2236596443397496,0.0463808925683975,-0.7704791712659729
39,2.250452947444436,0.03802825907487617,-0.765994328994549
40,2.2774854014590016,0.029366568801526993,-0.7617887223774437
41,2.300884691955491,0.02248876908329045,-0.7587193512797231
42,2.310413200993181,0.018630765341445255,-0.7573410258589522
43,2.310433461187553,0.017731379256110014,-0.7572605964607048
44,2.3103247623102336,0.017611975444838945,-0.7572759785632939
45,2.3103383192703,0.017607640622078424,-0.7572948076184228
46,2.31036943212074,0.01760162380422048,-0.7573193900244394
47,2.310386767926091,0.017583672283402185,-0.7573311097872595
48,2.3104322586144246,0.017581120564289066,-0.7573536058822957
